"Store","Climate","VSG","Product","Space","Sales","Units","Profit","Recommended_Space","Estimated_Sales","Estimated_Profit","Estimated_Units","Lower_Limit","Upper_Limit"
707,"SUPER HOT","ST","KNIT BOTTOMS",10.43856973,425.43,31,206.937,10.43856973,425.430000022939,206.936999977589,30.9999999971872,7.75,16.5
707,"SUPER HOT","ST","KNIT TOPS",10.43856973,7755.27,709,4115.529,10.43856973,7755.26999647747,4115.52899986185,708.999999950925,7.75,20.25
707,"SUPER HOT","ST","SHORTS",0.487924665,508.67,22,291.434,0.487924665,508.670000285418,291.434000032218,21.9999999969781,0,1.25
707,"SUPER HOT","ST","SKIRTS",2.612660523,991.73,49,639.563,2.612660523,991.72999977985,639.563000016454,48.9999999991855,1.25,6
707,"SUPER HOT","ST","SWEATERS",2.612660523,2311.91,115,1242.172,2.612660523,2311.9099996584,1242.17199980869,115.000000018124,1.25,6
707,"SUPER HOT","ST","WOVEN TOPS",4.964759215,4768.35,321,2569.922,4.964759215,4768.34999998481,2569.92199975831,320.999999979058,1.75,8
708,"SUPER HOT","ST","CAPRIS",0.986640847,984.97,39,546.453,0.986640847,984.970000253092,546.453000094557,38.9999999977002,0,3
708,"SUPER HOT","ST","CAREER LONG BTMS",2.581197798,1691.07,71,825.076,2.581197798,1691.0699999271,825.076000297703,70.9999999706619,1,4.75
708,"SUPER HOT","ST","DENIM LONG BTMS",2.270950959,938.47,47,339.841,2.270950959,938.470000106679,339.841000001282,47.0000000014298,0.25,5
708,"SUPER HOT","ST","DRESSES",0.890212776,949.41,36,532.183,0.890212776,949.410000357676,532.183000077425,35.9999999935767,0.5,4.5
708,"SUPER HOT","ST","JACKETS",1.00900098,1011.57,32,466.561,1.00900098,1011.57000041871,466.560999998676,32.0000000064024,0,2
708,"SUPER HOT","ST","KNIT BOTTOMS",13.62989828,471.18,58,134.311,13.62989828,471.180000006929,134.311000027881,57.9999999979299,8.5,18.5
708,"SUPER HOT","ST","KNIT TOPS",13.62989828,5989.62,551,3192.563,13.62989828,5989.62000019017,3192.56299962811,550.999999991109,8.5,20.25
708,"SUPER HOT","ST","SKIRTS",3.201691475,787.95,37,510.394,3.201691475,787.950000045193,510.393999970962,37.0000000047014,1.5,6
708,"SUPER HOT","ST","SWEATERS",3.201691475,1689.71,82,918.484,3.201691475,1689.71000015931,918.483999906854,81.9999999789483,1.5,6
708,"SUPER HOT","ST","WOVEN TOPS",5.001682143,4507.71,298,2504.422,5.001682143,4507.70999994155,2504.42199984742,297.999999975679,2,8
709,"SUPER HOT","ST","CAPRIS",0.967045566,644.02,27,336.578,0.967045566,644.019999992736,336.577999920126,27.0000000072579,0,2.75
709,"SUPER HOT","ST","CAREER LONG BTMS",2.757439164,831.68,38,368.05,2.757439164,831.680000133594,368.05000000186,37.9999999986402,0.75,4.25
709,"SUPER HOT","ST","DENIM LONG BTMS",1.369010289,759.97,34,283.887,1.369010289,759.970000173889,283.886999967803,34.0000000090489,0,4
709,"SUPER HOT","ST","DRESSES",1.035010616,594.6,22,341.125,1.035010616,594.600000111241,341.125000003507,21.9999999960233,0.25,4.25
709,"SUPER HOT","ST","JACKETS",0.600034297,449.9,15,187.045,0.600034297,449.900000062077,187.04500004759,15.0000000048258,0,1.5
709,"SUPER HOT","ST","KNIT BOTTOMS",10.02969949,105.37,10,48.384,10.02969949,105.36999998313,48.3840000123218,10.0000000019853,6.5,14.25
709,"SUPER HOT","ST","KNIT TOPS",10.02969949,5005.11,446,2711.979,10.02969949,5005.10999977196,2711.97900013118,445.999999969125,6.5,19.5
709,"SUPER HOT","ST","SKIRTS",2.528299853,586.92,27,392.868,2.528299853,586.919999989924,392.867999972325,27.0000000010481,1,5.75
709,"SUPER HOT","ST","SWEATERS",2.528299853,1951.25,98,1052.092,2.528299853,1951.24999960674,1052.09200000849,97.9999999896121,1,5.75
709,"SUPER HOT","ST","WOVEN TOPS",4.081786706,2663.4,170,1523.286,4.081786706,2663.39999973544,1523.28600011176,169.999999995798,1.5,7.25
71,"SUPER HOT","ST","CAPRIS",0.605772998,348.39,16,172.276,0.605772998,348.389999812025,172.275999929535,16.0000000060007,0,2.75
71,"SUPER HOT","ST","CAREER LONG BTMS",2.009230551,1383.32,56,710.245,2.009230551,1383.31999995064,710.244999995992,56.0000000111335,1,4.5
71,"SUPER HOT","ST","DENIM LONG BTMS",1.103074248,503.51,19,249.885,1.103074248,503.509999985669,249.885,19.0000000028471,0.25,4.25
71,"SUPER HOT","ST","DRESSES",1.019634441,1094.04,39,629.969,1.019634441,1094.04000003453,629.969000173925,39.0000000024045,0.5,4.5
71,"SUPER HOT","ST","JACKETS",0.407186258,840.83,29,320.033,0.407186258,840.829999704425,320.032999873756,28.9999999814282,0,1.75
71,"SUPER HOT","ST","KNIT BOTTOMS",11.21764764,429,47,162.354,11.21764764,429.000000020607,162.354000022256,46.999999998111,7,15.25
71,"SUPER HOT","ST","KNIT TOPS",11.21764764,4730.39,428,2494.482,11.21764764,4730.38999971032,2494.48200010899,427.999999981281,7,20.25
71,"SUPER HOT","ST","SKIRTS",3.551198183,496.4,25,330.756,3.551198183,496.400000007557,330.756000013889,24.9999999953904,1.25,6
71,"SUPER HOT","ST","SWEATERS",3.551198183,1915.66,98,995.231,3.551198183,1915.66000013649,995.230999992269,97.9999999987186,1.25,6
71,"SUPER HOT","ST","WOVEN TOPS",3.596255679,3351.42,209,1815.239,3.596255679,3351.42000016168,1815.23899990864,208.999999999046,1.75,7.75
710,"SUPER HOT","ST","CAPRIS",0.967230055,488.08,22,247.492,0.967230055,488.079999754964,247.491999974099,22.0000000034041,0,2.75
710,"SUPER HOT","ST","CAREER LONG BTMS",2.381907347,2435.91,99,1241.581,2.381907347,2435.9100000906,1241.58099960653,98.9999999833041,0.75,4.25
710,"SUPER HOT","ST","DENIM LONG BTMS",0.456747526,509.4,19,282.663,0.456747526,509.400000051918,282.662999888231,18.9999999973124,0,4
710,"SUPER HOT","ST","DRESSES",0.942429285,610.42,21,372.201,0.942429285,610.41999996957,372.201000124309,20.9999999953134,0.25,4.5
710,"SUPER HOT","ST","JACKETS",0.461914353,677.08,25,252.061,0.461914353,677.079999420856,252.060999935889,24.9999999918068,0,1.5
710,"SUPER HOT","ST","KNIT BOTTOMS",10.05981259,220.54,25,82.457,10.05981259,220.539999933312,82.4570000069668,24.99999999184,6.75,14.5
710,"SUPER HOT","ST","KNIT TOPS",10.05981259,6252.8,581,3245.169,10.05981259,6252.80000018658,3245.16900005002,581.000000000908,6.75,19.75
710,"SUPER HOT","ST","SHORTS",0.424713197,563.43,26,308.518,0.424713197,563.429999726611,308.518000114109,25.9999999823656,0,1.25
710,"SUPER HOT","ST","SKIRTS",2.721884578,582.23,26,385.35,2.721884578,582.229999928305,385.350000002764,26.0000000011897,1.25,5.75
710,"SUPER HOT","ST","SWEATERS",2.721884578,1461.53,78,710.121,2.721884578,1461.52999989308,710.120999970721,78.0000000191349,1.25,5.75
710,"SUPER HOT","ST","WOVEN TOPS",5.183361065,3739.7,249,2077.543,5.183361065,3739.69999987043,2077.54300002908,249.000000002691,1.5,7.5
711,"SUPER HOT","ST","CAPRIS",0.360150258,164.96,7,87.817,0.360150258,164.9600001092,87.8169999966576,7.00000000187653,0,2.25
711,"SUPER HOT","ST","CAREER LONG BTMS",1.095974491,1029.89,40,540.032,1.095974491,1029.88999986253,540.032000017074,40.0000000053464,0.75,3.5
711,"SUPER HOT","ST","DENIM LONG BTMS",1.392477505,1295.92,54,592.76,1.392477505,1295.92000025997,592.760000098525,53.9999999903531,0,3.25
711,"SUPER HOT","ST","DRESSES",0.740481349,1026.5,36,605.523,0.740481349,1026.50000047753,605.522999735154,36.0000000095003,0.25,3.5
711,"SUPER HOT","ST","JACKETS",0.237512885,207.1,6,105.998,0.237512885,207.100000053976,105.998000143622,5.99999999847263,0,1.25
711,"SUPER HOT","ST","KNIT BOTTOMS",9.120184328,74.07,6,38.69,9.120184328,74.0699999691443,38.6900000029711,6.00000000249463,5.5,11.75
711,"SUPER HOT","ST","KNIT TOPS",9.120184328,3616.37,319,1815.085,9.120184328,3616.37000030125,1815.08500018395,318.999999978874,5.5,16
711,"SUPER HOT","ST","SKIRTS",2.760117061,333.77,15,224.894,2.760117061,333.770000020117,224.893999990384,15.0000000039399,1,4.75
711,"SUPER HOT","ST","SWEATERS",2.760117061,1051.44,48,567.897,2.760117061,1051.43999961632,567.896999946768,48.0000000053286,1,4.75
711,"SUPER HOT","ST","WOVEN TOPS",2.063102123,864.26,59,466.2,2.063102123,864.25999999583,466.199999843058,59.0000000195086,1.25,6
712,"SUPER HOT","ST","CAREER LONG BTMS",2.219070776,2188.31,88,1117.773,2.219070776,2188.3099998783,1117.77300018051,88.0000000171742,1,4.5
712,"SUPER HOT","ST","DENIM LONG BTMS",1.068904515,967.92,34,495.32,1.068904515,967.920000012522,495.319999928499,33.9999999966085,0.25,4.25
712,"SUPER HOT","ST","DRESSES",1.012646382,958.59,35,540.436,1.012646382,958.589999773877,540.435999922608,34.9999999941292,0.5,4.5
712,"SUPER HOT","ST","JACKETS",0.589147664,659.74,21,306.367,0.589147664,659.740000092849,306.367000140315,21.0000000051973,0,1.75
712,"SUPER HOT","ST","KNIT BOTTOMS",11.51103897,259.22,17,129.218,11.51103897,259.219999956203,129.218000013247,16.9999999966304,7,15.25
712,"SUPER HOT","ST","KNIT TOPS",11.51103897,5629.35,498,2961.737,11.51103897,5629.35000013733,2961.73700021893,497.999999964665,7,20.25
712,"SUPER HOT","ST","SKIRTS",3.258283499,663.74,29,451.241,3.258283499,663.739999987253,451.241000000305,29.0000000038169,1.25,6
712,"SUPER HOT","ST","SWEATERS",3.258283499,1543.04,75,822.086,3.258283499,1543.04000017048,822.086000050448,75.0000000013706,1.25,6
712,"SUPER HOT","ST","WOVEN TOPS",3.745853979,2767.27,182,1594.797,3.745853979,2767.27000026171,1594.79700026641,182.000000008122,1.75,7.75
713,"SUPER HOT","ST","CAPRIS",1.127866322,1246.31,54,638.873,1.127866322,1246.30999992878,638.872999944503,53.9999999946188,0,3
713,"SUPER HOT","ST","CAREER LONG BTMS",2.950937656,1615.73,68,785.62,2.950937656,1615.73000018472,785.620000290638,68.0000000103368,1,4.75
713,"SUPER HOT","ST","DENIM LONG BTMS",1.797620669,708.75,27,357.48,1.797620669,708.74999985642,357.48000004414,26.999999997331,0.25,5
713,"SUPER HOT","ST","DRESSES",1.122508287,1154.77,42,682.195,1.122508287,1154.76999935094,682.194999930296,42.0000000133888,0.5,4.5
713,"SUPER HOT","ST","JACKETS",1.090360078,938.28,32,377.754,1.090360078,938.279999974792,377.754000007344,32.0000000014824,0,2
713,"SUPER HOT","ST","KNIT BOTTOMS",12.01003496,268.33,32,92.644,12.01003496,268.329999994355,92.6439999755524,32.0000000023274,8.5,18.25
713,"SUPER HOT","ST","KNIT TOPS",12.01003496,6376.16,554,3312.197,12.01003496,6376.1600000563,3312.19700028314,554.000000005239,8.5,20.25
713,"SUPER HOT","ST","SHORTS",0.309426509,535.85,25,291.886,0.309426509,535.850000071116,291.886000107711,24.999999980713,0,1.25
713,"SUPER HOT","ST","SKIRTS",4.287767334,896.34,40,584.4,4.287767334,896.339999959023,584.399999997021,40.0000000004415,1.5,6
713,"SUPER HOT","ST","SWEATERS",4.287767334,2362.61,116,1295.332,4.287767334,2362.61000021678,1295.33200003278,115.999999974255,1.5,6
713,"SUPER HOT","ST","WOVEN TOPS",4.803478182,4494.31,280,2421.935,4.803478182,4494.31000042558,2421.93499997073,279.999999975874,2,8
714,"SUPER HOT","ST","CAPRIS",0.996053778,646.83,27,342.133,0.996053778,646.829999697415,342.133000016949,26.9999999952574,0,2
714,"SUPER HOT","ST","CAREER LONG BTMS",1.824984439,504.03,23,223.562,1.824984439,504.030000056721,223.562000015949,22.9999999999542,0.5,3.25
714,"SUPER HOT","ST","DENIM LONG BTMS",1.127523964,306.31,14,108.386,1.127523964,306.31000011486,108.385999996014,13.9999999989405,0,3
714,"SUPER HOT","ST","DRESSES",1.463998506,895.46,37,454.805,1.463998506,895.460000172488,454.805000055401,36.9999999986454,0.25,3.25
714,"SUPER HOT","ST","JACKETS",0.349844392,200.83,7,79.03,0.349844392,200.830000047899,79.029999975936,7.00000000015905,0,1.25
714,"SUPER HOT","ST","KNIT BOTTOMS",7.676521847,116.76,11,54.108,7.676521847,116.760000016097,54.1079999866179,10.9999999976442,4.75,10.5
714,"SUPER HOT","ST","KNIT TOPS",7.676521847,4442.67,369,2401.752,7.676521847,4442.67000030854,2401.75200019136,369.000000028589,4.75,14.5
714,"SUPER HOT","ST","SKIRTS",1.399377568,548.5,28,352.194,1.399377568,548.50000011584,352.193999994118,27.9999999968676,0.75,4.25
714,"SUPER HOT","ST","SWEATERS",1.399377568,518.18,25,279.414,1.399377568,518.179999903296,279.414000045345,24.9999999956353,0.75,4.25
714,"SUPER HOT","ST","WOVEN TOPS",2.645001867,2218.78,161,1183.264,2.645001867,2218.7800002303,1183.26399998585,160.999999987269,1,5.5
715,"SUPER HOT","ST","CAPRIS",1.105635707,1071.78,44,578.909,1.105635707,1071.77999997485,578.909000179812,43.9999999907983,0,2.75
715,"SUPER HOT","ST","CAREER LONG BTMS",2.518392444,2195.35,88,1108.023,2.518392444,2195.35000030434,1108.02299977864,88.0000000010416,0.75,4.25
715,"SUPER HOT","ST","DENIM LONG BTMS",1.003627651,988,39,464.427,1.003627651,987.999999800924,464.426999911129,38.9999999954265,0,4
715,"SUPER HOT","ST","DRESSES",0.888457265,903.95,34,503.885,0.888457265,903.95000015912,503.884999881595,34.0000000119252,0.25,4.5
715,"SUPER HOT","ST","JACKETS",0.522105751,1433.78,48,609.829,0.522105751,1433.78000034792,609.828999673279,47.9999999761301,0,1.5
715,"SUPER HOT","ST","KNIT BOTTOMS",10.40701546,335.84,27,152.617,10.40701546,335.840000017795,152.616999961588,27.0000000022866,6.75,14.5
715,"SUPER HOT","ST","KNIT TOPS",10.40701546,6930.31,631,3700.892,10.40701546,6930.31000119032,3700.89199998905,631.000000016841,6.75,19.75
715,"SUPER HOT","ST","SKIRTS",2.759701824,811.85,41,523.657,2.759701824,811.850000289221,523.656999990269,41.0000000014616,1.25,5.75
715,"SUPER HOT","ST","SWEATERS",2.759701824,2542.29,126,1394.742,2.759701824,2542.29000024617,1394.74200026487,126.000000012518,1.25,5.75
715,"SUPER HOT","ST","WOVEN TOPS",3.941020928,4943.42,324,2722.9,3.941020928,4943.42000024207,2722.90000006246,324.000000003921,1.5,7.5
716,"SUPER HOT","ST","CAPRIS",0.503194842,196.61,9,94.983,0.503194842,196.610000149575,94.9830000015721,8.99999999928584,0,2.75
716,"SUPER HOT","ST","CAREER LONG BTMS",2.169111748,2065.97,82,1078.971,2.169111748,2065.96999986608,1078.97100036546,82.0000000291621,1,4.5
716,"SUPER HOT","ST","DENIM LONG BTMS",0.977077364,430.01,19,167.693,0.977077364,430.010000062631,NA,18.9999999988878,0.25,4.25
716,"SUPER HOT","ST","DRESSES",1.065014327,890.35,30,518.405,1.065014327,890.35,518.405,30,0.5,4.5
716,"SUPER HOT","ST","JACKETS",0.460854823,751.2,26,319.83,0.460854823,751.199999647143,319.829999923673,26.0000000005144,0,1.75
716,"SUPER HOT","ST","KNIT BOTTOMS",11.58650907,294.05,28,118.142,11.58650907,294.050000015199,118.142000000706,28.0000000007989,7,15.25
716,"SUPER HOT","ST","KNIT TOPS",11.58650907,4349.32,409,2284.836,11.58650907,4349.32000004632,2284.83599999671,409.000000013054,7,20.25
716,"SUPER HOT","ST","SKIRTS",3.058252149,739.27,35,481.16,3.058252149,739.269999974683,481.159999958414,35.0000000004623,1.25,6
716,"SUPER HOT","ST","SWEATERS",3.058252149,1941.64,100,965.96,3.058252149,1941.63999980788,965.960000048779,99.9999999575074,1.25,6
716,"SUPER HOT","ST","WOVEN TOPS",4.049985673,2462.56,155,1347.433,4.049985673,2462.56000038538,1347.43300007484,155.000000006318,1.75,7.75
717,"SUPER HOT","ST","CAPRIS",1.171707215,321.87,13,164.502,1.171707215,321.870000158418,164.501999965874,13.0000000003945,0,2.75
717,"SUPER HOT","ST","CAREER LONG BTMS",2.532508389,2085.95,83,1099.601,2.532508389,2085.94999983519,1099.60100042426,83.0000000103097,0.75,4.25
717,"SUPER HOT","ST","DENIM LONG BTMS",0.933651426,611.92,27,244.755,0.933651426,611.920000051063,244.755000019175,27.0000000041556,0,4
717,"SUPER HOT","ST","DRESSES",1.229110738,753.92,28,481.339,1.229110738,753.920000121243,481.338999865062,27.9999999948495,0.5,4.5
717,"SUPER HOT","ST","JACKETS",0.364681208,441.47,15,187.218,0.364681208,441.47000015693,187.218000028454,15.000000004753,0,1.5
717,"SUPER HOT","ST","KNIT BOTTOMS",9.785612416,124.74,12,51.89,9.785612416,124.74000000548,51.8900000286658,12.0000000001739,6.75,14.75
717,"SUPER HOT","ST","KNIT TOPS",9.785612416,3862.09,349,2091.062,9.785612416,3862.09000034352,2091.06199947476,349.0000000199,6.75,20
717,"SUPER HOT","ST","SKIRTS",3.575901846,694.91,37,443.793,3.575901846,694.910000007061,443.793000014423,37.0000000027664,1.25,5.75
717,"SUPER HOT","ST","SWEATERS",3.575901846,1425.06,72,757.349,3.575901846,1425.05999958097,757.349000205064,72.0000000160014,1.25,5.75
717,"SUPER HOT","ST","WOVEN TOPS",4.092533557,2768.2,161,1598.512,4.092533557,2768.19999986864,1598.51199986822,160.999999995185,1.5,7.5
718,"SUPER HOT","ST","CAPRIS",0.767037367,167.07,7,88.941,0.767037367,167.070000014579,88.9409999904704,6.99999999974738,0,2.75
718,"SUPER HOT","ST","CAREER LONG BTMS",2.062081851,989.71,42,477.203,2.062081851,989.710000072123,477.20299989359,41.9999999773055,1,4.5
718,"SUPER HOT","ST","DENIM LONG BTMS",0.929363879,270.68,14,81.239,0.929363879,270.679999944913,81.2390000078772,13.9999999988445,0.25,4.25
718,"SUPER HOT","ST","DRESSES",1.559048043,1396.23,51,814.082,1.559048043,1396.23000020777,814.08200010112,51.0000000098906,0.5,4.5
718,"SUPER HOT","ST","JACKETS",0.369248221,580.51,19,268.835,0.369248221,580.509999629908,268.834999997673,19.0000000063676,0,1.5
718,"SUPER HOT","ST","KNIT BOTTOMS",10.8455516,144.71,12,61.317,10.8455516,144.709999967282,61.3170000207468,12.0000000011447,7,15
718,"SUPER HOT","ST","KNIT TOPS",10.8455516,3996.25,370,2097.673,10.8455516,3996.25000081269,2097.67299939126,370.000000014948,7,20.25
718,"SUPER HOT","ST","SHORTS",0.392437722,125.97,5,75.052,0.392437722,125.96999999197,75.0520000157227,5.00000000084624,0,1.25
718,"SUPER HOT","ST","SKIRTS",2.993229537,586.69,26,391.429,2.993229537,586.690000006253,391.429000053143,26.000000001161,1.25,6
718,"SUPER HOT","ST","SWEATERS",2.993229537,1117.91,55,560.292,2.993229537,1117.91000014907,560.292000184577,54.9999999824534,1.25,6
718,"SUPER HOT","ST","WOVEN TOPS",4.142001779,2541.11,154,1388.476,4.142001779,2541.11000017157,1388.47599999575,153.999999992446,1.5,7.75
719,"SUPER HOT","ST","CAPRIS",1.011615122,319.78,13,172.404,1.011615122,319.779999924723,172.403999984878,13.0000000012639,0,2.75
719,"SUPER HOT","ST","CAREER LONG BTMS",1.678194608,1656.43,67,856.983,1.678194608,1656.43000024202,856.983000188245,67.0000000125518,1,4.5
719,"SUPER HOT","ST","DENIM LONG BTMS",0.801657267,413.73,17,180.876,0.801657267,413.729999931818,180.876000009034,17.0000000016459,0.25,4.25
719,"SUPER HOT","ST","DRESSES",1.155502324,1174.78,43,717.005,1.155502324,1174.77999950014,717.004999894776,42.9999999851646,0.5,4.5
719,"SUPER HOT","ST","JACKETS",0.433129842,534.2,17,237.674,0.433129842,534.199999894712,237.673999822043,16.9999999927675,0,1.5
719,"SUPER HOT","ST","KNIT BOTTOMS",11.54915029,340.02,29,163.225,11.54915029,340.019999989652,163.225000015587,28.9999999964318,7,15
719,"SUPER HOT","ST","KNIT TOPS",11.54915029,3826.79,364,2091.504,11.54915029,3826.79000122207,2091.50399931098,363.99999998505,7,20.25
719,"SUPER HOT","ST","SKIRTS",2.981988844,838.95,43,533.255,2.981988844,838.950000069987,533.255000095564,43.0000000039046,1.25,6
719,"SUPER HOT","ST","SWEATERS",2.981988844,1129.23,60,551.548,2.981988844,1129.22999978821,551.548000074367,60.0000000088123,1.25,6
719,"SUPER HOT","ST","WOVEN TOPS",3.749876666,2152.91,142,1144.628,3.749876666,2152.90999989498,1144.6280000411,141.999999976487,1.5,7.75
72,"SUPER HOT","ST","CAREER LONG BTMS",2.165500086,911.64,39,455.336,2.165500086,911.639999933054,455.335999962471,39.0000000037402,1,4.5
72,"SUPER HOT","ST","DENIM LONG BTMS",0.621238882,432.89,17,197.173,0.621238882,432.889999795171,197.173,17.0000000028155,0.25,4.25
72,"SUPER HOT","ST","DRESSES",1.005944798,946.69,34,566.993,1.005944798,946.690000147722,566.992999959316,33.9999999934577,0.5,4.5
72,"SUPER HOT","ST","JACKETS",0.551910254,630.71,20,266.157,0.551910254,630.709999764943,266.156999978169,20.0000000092618,0,1.5
72,"SUPER HOT","ST","KNIT BOTTOMS",10.88051644,230.45,30,72.524,10.88051644,230.450000035598,72.5240000041135,29.9999999985383,7,15
72,"SUPER HOT","ST","KNIT TOPS",10.88051644,5427.42,486,2821.687,10.88051644,5427.41999997358,2821.68699982183,485.999999979276,7,20.25
72,"SUPER HOT","ST","SKIRTS",3.784527457,281.01,14,178.212,3.784527457,281.009999947506,178.211999962825,14.0000000029518,1.25,6
72,"SUPER HOT","ST","SWEATERS",3.784527457,1477.98,76,779.713,3.784527457,1477.98000012787,779.712999978049,76.0000000068199,1.25,6
72,"SUPER HOT","ST","WOVEN TOPS",4.35275033,2636.31,169,1423.964,4.35275033,2636.30999988686,1423.96400019261,169.000000003226,1.5,7.75
720,"SUPER HOT","ST","CAPRIS",1.376748688,372.46,16,187.82,1.376748688,372.459999948127,187.820000049669,15.9999999981135,0,2.75
720,"SUPER HOT","ST","CAREER LONG BTMS",2.297847454,1887.57,76,971.454,2.297847454,1887.57000038809,971.45399975735,75.9999999780208,0.75,4.25
720,"SUPER HOT","ST","DENIM LONG BTMS",1.19056915,520.57,18,273.127,1.19056915,520.569999923983,273.127000013311,17.9999999990869,0,4
720,"SUPER HOT","ST","DRESSES",1.396346534,1466.58,56,837.5,1.396346534,1466.58000008018,837.49999985503,56.0000000008597,0.5,4.5
720,"SUPER HOT","ST","JACKETS",0.31029923,710.05,22,336.226,0.31029923,710.049999573195,336.226000323445,21.9999999991143,0,1.5
720,"SUPER HOT","ST","KNIT BOTTOMS",9.415131893,419.93,39,181.472,9.415131893,419.930000021447,181.471999979643,39.0000000022791,6.75,14.75
720,"SUPER HOT","ST","KNIT TOPS",9.415131893,3932.45,349,2141.764,9.415131893,3932.45000001218,2141.76400017859,349.000000002902,6.75,20
720,"SUPER HOT","ST","SHORTS",0.346228614,71.38,3,41.851,0.346228614,71.3799999975176,41.851000005092,2.99999999930854,0,1.25
720,"SUPER HOT","ST","SKIRTS",3.423090451,834.27,38,557.607,3.423090451,834.269999985322,557.606999986432,38.0000000020265,1.25,5.75
720,"SUPER HOT","ST","SWEATERS",3.423090451,1647.83,81,830.156,3.423090451,1647.82999968329,830.155999905848,80.999999999569,1.25,5.75
720,"SUPER HOT","ST","WOVEN TOPS",4.203737987,2925.89,171,1699.57,4.203737987,2925.89000025016,1699.56999999493,170.999999966981,1.5,7.5
721,"SUPER HOT","ST","CAPRIS",0.944615333,614.23,27,310.616,0.944615333,614.229999695401,310.616000087948,26.9999999958833,0,2.75
721,"SUPER HOT","ST","CAREER LONG BTMS",2.032113658,910.66,41,408.383,2.032113658,910.65999997585,408.383000072946,41.0000000139885,0.75,4.25
721,"SUPER HOT","ST","DENIM LONG BTMS",1.079560381,311.18,14,125.195,1.079560381,311.179999984246,125.194999983141,14.0000000022898,0,4
721,"SUPER HOT","ST","DRESSES",1.35738842,760.79,31,406.527,1.35738842,760.790000483117,406.526999965269,31.0000000000819,0.5,4.5
721,"SUPER HOT","ST","JACKETS",0.50009047,721.74,24,302.044,0.50009047,721.73999971596,302.043999976553,24.0000000095127,0,1.5
721,"SUPER HOT","ST","KNIT BOTTOMS",10.35425412,219.54,27,52.279,10.35425412,219.539999972,52.2790000048528,26.9999999933842,6.75,14.5
721,"SUPER HOT","ST","KNIT TOPS",10.35425412,4327.81,439,2220.832,10.35425412,4327.80999990349,2220.832000339,438.99999996234,6.75,20
721,"SUPER HOT","ST","SKIRTS",2.986254524,455.77,21,302.362,2.986254524,455.769999971519,302.361999978857,20.9999999987998,1.25,5.75
721,"SUPER HOT","ST","SWEATERS",2.986254524,1580.13,84,788.971,2.986254524,1580.12999976412,788.970999838179,83.9999999808202,1.25,5.75
721,"SUPER HOT","ST","WOVEN TOPS",4.132493634,2639.51,173,1397.822,4.132493634,2639.50999973486,1397.82199989556,173.000000012147,1.5,7.5
722,"SUPER HOT","ST","CAPRIS",0.282516454,210.24,10,92.685,0.282516454,210.240000028945,92.6849999344221,10.0000000022837,0,2.75
722,"SUPER HOT","ST","CAREER LONG BTMS",1.856159504,1529.69,64,769.882,1.856159504,1529.69000028083,769.881999881836,64.0000000047847,1,4.5
722,"SUPER HOT","ST","DENIM LONG BTMS",0.859430894,311.8,16,106.364,0.859430894,311.799999925218,NA,16.0000000018299,0.25,4.25
722,"SUPER HOT","ST","DRESSES",0.825106465,1238.42,46,700.613,0.825106465,1238.41999965341,700.613000020783,45.9999999945469,0.5,4.5
722,"SUPER HOT","ST","JACKETS",0.654804491,377.97,14,143.116,0.654804491,377.969999926659,143.115999944313,14.0000000025966,0,1.75
722,"SUPER HOT","ST","KNIT BOTTOMS",12.03995354,631.71,41,321.416,12.03995354,631.710000002703,321.415999985695,41.0000000010819,7.25,15.5
722,"SUPER HOT","ST","KNIT TOPS",12.03995354,6393.18,590,3166.663,12.03995354,6393.17999970962,3166.66300009437,589.999999999396,7.25,20.25
722,"SUPER HOT","ST","SKIRTS",3.144645761,345.65,18,217.678,3.144645761,345.650000003772,217.678000012785,18.0000000028353,1.25,6
722,"SUPER HOT","ST","SWEATERS",3.144645761,2296.48,118,1188.103,3.144645761,2296.47999959208,1188.10299968489,117.999999954872,1.25,6
722,"SUPER HOT","ST","WOVEN TOPS",4.207382888,2862.4,185,1460.472,4.207382888,2862.40000007035,1460.47199990447,185.000000006873,1.75,8
723,"SUPER HOT","ST","CAREER LONG BTMS",2.118263975,1283.69,57,592.737,2.118263975,1283.68999999116,592.737000025648,56.9999999947343,1,4.75
723,"SUPER HOT","ST","DENIM LONG BTMS",0.848652658,201.03,11,59.111,0.848652658,201.030000085449,59.111,10.9999999993533,0.25,4.25
723,"SUPER HOT","ST","DRESSES",1.079338003,382.17,16,189.087,1.079338003,382.17,NA,16,0.5,4.5
723,"SUPER HOT","ST","JACKETS",0.505150391,677.33,24,238.311,0.505150391,677.330000254751,238.311000022886,23.9999999872274,0,1.75
723,"SUPER HOT","ST","KNIT BOTTOMS",12.28357368,252.12,21,116.972,12.28357368,252.120000023552,116.971999969689,21.0000000032298,7.25,15.75
723,"SUPER HOT","ST","KNIT TOPS",12.28357368,4649.19,452,2218.771,12.28357368,4649.19000008532,2218.77100015658,451.999999976085,7.25,20.25
723,"SUPER HOT","ST","SKIRTS",3.236330174,522.36,26,330.047,3.236330174,522.359999969568,330.047000008707,26.0000000037104,1.25,6
723,"SUPER HOT","ST","SWEATERS",3.236330174,1431.35,83,662.216,3.236330174,1431.35000035007,662.216000051303,82.9999999944373,1.25,6
723,"SUPER HOT","ST","WOVEN TOPS",4.108556517,1813.08,128,890.391,4.108556517,1813.08000018344,890.391000262187,127.999999971384,1.75,8
